ts	cpu	mem	net_io	block_io	pids	fd_count	tcp_inuse	tcp_tw	tcp_alloc	tcp_mem	listen_overflows	listen_drops	tcp_retrans_segs	softirq_net_rx	softirq_net_tx
1775685040	1.12%	226.4MiB / 3.884GiB	3.43GB / 11GB	1.5GB / 0B	11	3	15	0	104	0	0	0	31	81379315	16788
1775685043	0.00%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.5GB / 0B	11	3	15	0	106	0	0	0	31	81380271	16789
1775685046	1.23%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.5GB / 0B	11	3	15	0	104	0	0	0	31	81381284	16789
1775685049	0.01%	226MiB / 3.884GiB	3.43GB / 11GB	1.5GB / 0B	11	3	15	0	106	0	0	0	31	81382370	16789
1775685052	1.29%	226MiB / 3.884GiB	3.43GB / 11GB	1.5GB / 0B	11	3	15	0	104	0	0	0	31	81383282	16789
1775685055	0.01%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.5GB / 0B	11	3	15	0	106	0	0	0	31	81384416	16789
1775685058	1.28%	240.9MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	21	3	15	7	104	0	0	0	33	81385586	16789
1775685061	0.01%	240.6MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	21	3	15	7	106	0	0	0	33	81386530	16789
1775685064	1.27%	240.8MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	21	3	15	7	104	0	0	0	33	81387470	16789
1775685067	0.01%	240.9MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	106	0	0	0	33	81388505	16789
1775685070	1.12%	240.9MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	106	0	0	0	33	81389548	16789
1775685073	2.24%	240.5MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	106	0	0	0	33	81390706	16789
1775685077	0.01%	241.5MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	106	0	0	0	33	81391817	16789
1775685080	1.81%	226MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	104	0	0	0	33	81392762	16789
1775685083	1.01%	225.5MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	104	0	0	0	33	81393914	16789
1775685086	1.50%	226MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	12	3	15	7	105	0	0	0	33	81394919	16789
1775685089	1.30%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	12	3	15	7	105	0	0	0	33	81396136	16789
1775685092	1.27%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	12	3	15	7	105	0	0	0	33	81397259	16789
1775685095	1.24%	225.7MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	104	0	0	0	33	81398224	16789
1775685098	0.00%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	106	0	0	0	33	81399249	16789
1775685101	1.39%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	104	0	0	0	33	81400195	16789
1775685104	0.00%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	106	0	0	0	33	81401114	16789
1775685107	1.38%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	104	0	0	0	33	81402200	16790
1775685110	1.42%	226MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	106	0	0	0	33	81403163	16790
1775685113	1.34%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	11	3	15	7	104	0	0	0	33	81404094	16790
1775685116	0.00%	225.7MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	12	3	15	7	106	0	0	0	33	81405134	16790
1775685119	1.16%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	12	3	15	0	104	0	0	0	33	81406174	16790
1775685122	0.00%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.51GB / 0B	12	3	15	0	106	0	0	0	33	81407168	16790
1775685125	2.11%	229.8MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	104	0	0	0	33	81408162	16790
1775685128	0.20%	229.5MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	106	0	0	0	33	81409254	16790
1775685132	0.17%	229.8MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	106	0	0	0	33	81410395	16790
1775685136	0.14%	230MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	106	0	0	0	33	81411596	16790
1775685139	1.51%	229.7MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	104	0	0	0	33	81412616	16790
1775685142	0.00%	229.2MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	106	0	0	0	33	81413615	16790
1775685145	1.50%	229.6MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	12	3	15	0	104	0	0	0	33	81414665	16790
1775685148	0.00%	229.4MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	12	3	15	0	106	0	0	0	33	81415686	16790
1775685152	1.25%	229.9MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	12	3	15	0	104	0	0	0	33	81416598	16790
1775685154	0.00%	229.7MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	12	3	15	0	106	0	0	0	33	81417523	16792
1775685158	1.18%	230.1MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	104	0	0	0	33	81418565	16792
1775685160	0.00%	230MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	106	0	0	0	33	81419556	16792
1775685164	1.31%	229.4MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	104	0	0	0	33	81420491	16792
1775685167	1.22%	225.6MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	104	0	0	0	33	81421778	16795
1775685171	0.52%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	106	0	0	0	33	81422680	16796
1775685174	1.35%	225.5MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	104	0	0	0	33	81423619	16796
1775685177	0.22%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	12	3	15	0	106	0	0	0	33	81424704	16796
1775685180	1.19%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	12	3	15	0	104	0	0	0	33	81425716	16796
1775685183	0.01%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	12	3	15	0	106	0	0	0	33	81426709	16796
1775685186	1.23%	225.6MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	104	0	0	0	33	81427695	16796
1775685189	0.20%	226.2MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	106	0	0	0	33	81428791	16796
1775685192	0.29%	226.4MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	106	0	0	0	33	81429950	16799
1775685196	0.14%	226.2MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	106	0	0	0	33	81431060	16799
1775685200	1.68%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	104	0	0	0	33	81432122	16799
1775685203	0.00%	226MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	11	3	15	0	106	0	0	0	33	81433053	16799
1775685206	2.74%	232.7MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	12	3	15	0	104	0	0	0	33	81434161	16799
1775685209	0.00%	233.2MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	12	3	15	0	106	0	0	0	33	81435194	16799
1775685212	1.04%	233MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	12	3	15	0	104	0	0	0	33	81436145	16799
1775685215	0.08%	225.4MiB / 3.884GiB	3.43GB / 11GB	1.52GB / 0B	12	3	15	0	106	0	0	0	33	81437200	16799
1775685218	1.49%	229.8MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	104	0	0	0	33	81438215	16799
1775685221	0.01%	229.6MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	106	0	0	0	33	81439135	16799
1775685224	1.29%	230.2MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	104	0	0	0	33	81440089	16799
1775685227	0.00%	230.1MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	106	0	0	0	33	81441063	16799
1775685230	1.67%	230.3MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	104	0	0	0	33	81442111	16799
1775685233	0.00%	230.3MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	106	0	0	0	33	81443023	16799
1775685236	1.54%	229.9MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	104	0	0	0	33	81444064	16799
1775685239	0.00%	230MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	106	0	0	0	33	81445114	16799
1775685242	1.05%	230.1MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	104	0	0	0	33	81446075	16799
1775685245	0.01%	229.9MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	106	0	0	0	33	81447088	16799
1775685248	1.33%	230.1MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	106	0	0	0	33	81448106	16799
1775685251	0.26%	229.9MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	106	0	0	0	33	81449147	16799
1775685254	0.15%	229.3MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	106	0	0	0	33	81450354	16799
1775685258	1.34%	226MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	104	0	0	0	33	81451395	16799
1775685261	0.01%	225.6MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	106	0	0	0	33	81452376	16799
1775685264	1.24%	226.4MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	104	0	0	0	33	81453329	16799
1775685267	0.01%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	106	0	0	0	33	81454446	16799
1775685270	0.98%	226.2MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	104	0	0	0	33	81455399	16799
1775685273	0.03%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	106	0	0	0	33	81456321	16805
1775685276	1.55%	225.5MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	104	0	0	0	33	81457369	16805
1775685279	0.01%	226MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	106	0	0	0	33	81458452	16805
1775685282	1.24%	225.7MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	104	0	0	0	33	81459380	16805
1775685285	0.01%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	106	0	0	0	33	81460397	16805
1775685288	1.05%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	104	0	0	0	33	81461394	16805
1775685291	0.00%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	106	0	0	0	33	81462318	16805
1775685294	1.24%	225.5MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	104	0	0	0	33	81463267	16805
1775685297	0.01%	225.6MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	106	0	0	0	33	81464393	16805
1775685300	1.26%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	106	0	0	0	33	81465324	16805
1775685304	1.24%	226.2MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	105	0	0	0	33	81466531	16805
1775685307	0.01%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	107	0	0	0	33	81467644	16805
1775685311	0.21%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	107	0	0	0	33	81468789	16805
1775685315	0.60%	225.6MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	107	0	0	0	33	81469941	16805
1775685319	0.00%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	107	0	0	0	33	81471091	16805
1775685322	1.27%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	11	3	15	0	105	0	0	0	33	81472018	16805
1775685325	0.33%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	107	0	0	0	33	81473028	16805
1775685328	1.36%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	105	0	0	0	33	81474079	16805
1775685331	0.01%	225.6MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	107	0	0	0	33	81475101	16805
1775685334	1.09%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.53GB / 0B	12	3	15	0	105	0	0	0	33	81475977	16805
1775685337	0.01%	233.8MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81477080	16805
1775685340	1.24%	233.2MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81478054	16805
1775685343	0.01%	233.7MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81479040	16805
1775685347	1.20%	233.3MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81480059	16805
1775685349	0.01%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81481220	16805
1775685353	1.25%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81482111	16805
1775685355	0.34%	225.4MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	107	0	0	0	33	81483121	16805
1775685359	1.27%	225.5MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	105	0	0	0	33	81484116	16805
1775685361	0.00%	226.2MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	107	0	0	0	33	81485035	16805
1775685365	1.02%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	105	0	0	0	33	81485935	16805
1775685368	0.00%	225.5MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81487041	16805
1775685371	1.06%	227MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81488013	16805
1775685374	0.16%	225.7MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81488937	16805
1775685377	1.28%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81489963	16805
1775685380	0.01%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81491053	16805
1775685383	1.33%	227MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81491973	16805
1775685386	0.63%	226.9MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	107	0	0	0	33	81493039	16805
1775685389	1.16%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	105	0	0	0	33	81493996	16805
1775685392	0.02%	226.7MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	107	0	0	0	33	81495006	16805
1775685395	1.12%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	105	0	0	0	33	81495975	16805
1775685398	0.15%	230MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81497052	16805
1775685401	0.02%	229.8MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81498185	16805
1775685405	1.32%	229.6MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81499170	16805
1775685408	0.14%	230MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81500269	16805
1775685411	1.52%	230.4MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81501170	16805
1775685414	0.00%	229.9MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81502081	16805
1775685417	1.02%	230.9MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	105	0	0	0	33	81503083	16805
1775685420	0.01%	229.7MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	107	0	0	0	33	81504113	16805
1775685423	1.16%	229.8MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	105	0	0	0	33	81505100	16805
1775685426	1.00%	229.6MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81506127	16805
1775685429	1.60%	231.2MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81507137	16805
1775685432	0.00%	230.2MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81508130	16805
1775685435	0.44%	229.8MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81509261	16805
1775685439	1.08%	226.2MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81510374	16805
1775685443	0.09%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81511430	16805
1775685447	1.25%	225.6MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	105	0	0	0	33	81512439	16805
1775685450	0.00%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	107	0	0	0	33	81513448	16805
1775685453	1.37%	225.7MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	105	0	0	0	33	81514375	16805
1775685456	0.05%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81515453	16805
1775685459	1.15%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81516464	16805
1775685462	0.01%	226MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81517432	16805
1775685465	1.38%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81518485	16805
1775685468	0.01%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81519481	16805
1775685471	1.34%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81520405	16805
1775685474	0.01%	226.6MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81521318	16805
1775685477	1.16%	225.6MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	105	0	0	0	33	81522396	16805
1775685480	0.00%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	107	0	0	0	33	81523368	16805
1775685483	1.29%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	12	3	15	0	105	0	0	0	33	81524272	16805
1775685486	0.00%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81525294	16805
1775685489	1.06%	225.6MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81526421	16809
1775685493	1.46%	225.7MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81527496	16809
1775685497	0.22%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81528657	16809
1775685500	1.29%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	107	0	0	0	33	81529787	16809
1775685503	1.35%	225.7MiB / 3.884GiB	3.43GB / 11GB	1.54GB / 0B	11	3	15	0	105	0	0	0	33	81530706	16809
1775685506	0.01%	233.9MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	107	0	0	0	33	81531788	16812
1775685509	1.38%	234.7MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	105	0	0	0	33	81532809	16812
1775685512	0.01%	233.4MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	107	0	0	0	33	81533743	16813
1775685516	1.28%	233.7MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81534778	16813
1775685518	0.01%	233.5MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81535802	16813
1775685522	1.17%	233.3MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81536782	16813
1775685524	0.01%	233.3MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81537733	16813
1775685528	1.11%	226.2MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81538848	16813
1775685530	1.20%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81539762	16813
1775685534	1.16%	226.2MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81540744	16813
1775685537	0.01%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	107	0	0	0	33	81541803	16813
1775685540	1.20%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	105	0	0	0	33	81542828	16813
1775685543	0.01%	225.6MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	107	0	0	0	33	81543786	16813
1775685546	1.46%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81544851	16813
1775685549	0.20%	226MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81545944	16813
1775685552	1.33%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81546879	16813
1775685555	0.20%	226MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81547961	16813
1775685558	1.31%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81548982	16813
1775685561	1.89%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81549952	16813
1775685564	1.28%	225.3MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81550894	16813
1775685567	0.01%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	107	0	0	0	33	81551896	16813
1775685570	1.13%	225.6MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	105	0	0	0	33	81552931	16813
1775685573	0.01%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	107	0	0	0	33	81553881	16813
1775685576	1.29%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81554898	16813
1775685579	0.01%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81555890	16813
1775685582	1.02%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81556869	16813
1775685585	0.01%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81557899	16813
1775685588	1.16%	227MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81558923	16813
1775685591	1.22%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81559896	16813
1775685594	1.15%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81560789	16813
1775685597	0.01%	226MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	107	0	0	0	33	81561821	16813
1775685600	1.05%	227.7MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	105	0	0	0	33	81562816	16813
1775685603	0.18%	225.4MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	106	0	0	0	33	81563749	16813
1775685606	1.24%	226MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81564802	16815
1775685609	0.15%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81565907	16815
1775685641	0.22%	225.4MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81567007	16815
1775685644	1.83%	226.3MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81567979	16815
1775685647	0.14%	226.4MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81569087	16815
1775685650	1.07%	225.9MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81569965	16815
1775685653	0.02%	226.4MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81571020	16815
1775685656	0.84%	225.7MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	105	0	0	0	33	81572024	16815
1775685660	1.46%	226MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	12	3	15	0	105	0	0	0	33	81573160	16815
1775685664	0.81%	225.8MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	106	0	0	0	33	81574163	16815
1775685667	1.31%	227.3MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	105	0	0	0	33	81575196	16815
1775685670	0.16%	226.2MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81576224	16819
1775685673	0.72%	226.1MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81577433	16819
1775685677	0.00%	225.5MiB / 3.884GiB	3.43GB / 11GB	1.55GB / 0B	11	3	15	0	107	0	0	0	33	81578805	16819
